460.99
500.92
540.84
580.76
620.69
660.61
700.54
730.48
750.44
770.4
790.37
810.33
830.29
850.25
870.21
890.17
910.14
930.1
950.06
970.02
989.98
1010
1029.9
1049.9
1069.8
1089.8
1109.8
1129.7
1149.7
1169.6
1189.6
1209.6
1229.5
1249.5
1269.5
1289.4
1309.4
1329.3
1349.3
1369.3
1389.2
1409.2
1429.2
1449.1
1469.1
1489
1509
1529
1548.9
1578.9
1618.8
1658.7
1698.6
1738.6
1778.5
1818.4
1858.3
1898.2
1938.2
1978.1
2018
2057.9
2097.9
2137.8
2177.7
2217.6
2257.6
2297.5
2337.4
2377.3
2417.3
2457.2
2497.1
2537
2577
2616.9
2656.8
2696.7
2736.7
2776.6
2816.5
2856.4
2896.3
2936.3
2976.2
